workload_id,decisao_id,tempo_decisao,pid,tempo_chegada,tempo_cpu_total,tempo_cpu_executado,tempo_cpu_restante,prioridade,tipo_processo,operacao_es,probabilidade_es,media_es,duracao_es,fila,tempo_espera_atual,ja_executou,vezes_executado,tempo_desde_ultima_execucao,sensivel_resposta,risco_inanicao,quantum_sugerido,qtd_processos_prontos,qtd_fila_1,qtd_fila_2,qtd_fila_3,percentual_cpu_executado,percentual_cpu_restante,selecionado
2,28,145,H02_0028_03,48,10,3,7,3,io_bound,1,0.68,3.86,9,2,43,1,2,19,0,0.9182,4,3,2,1,0,0.3,0.7,1
2,29,76,H02_0029_01,32,21,9,12,5,batch,0,0.0,0.0,0,3,9,1,7,12,0,0.2091,8,4,0,2,2,0.4286,0.5714,0
2,29,76,H02_0029_02,65,20,4,16,3,io_bound,1,0.73,5.41,4,2,8,1,3,2,0,0.2818,4,4,0,2,2,0.2,0.8,0
2,29,76,H02_0029_03,46,16,12,4,3,io_bound,1,0.76,5.54,12,2,8,1,3,11,0,0.2818,4,4,0,2,2,0.75,0.25,1
2,29,76,H02_0029_04,60,41,31,10,4,cpu_bound,1,0.25,0.33,6,3,2,1,6,6,0,0.1273,8,4,0,2,2,0.7561,0.2439,0
2,30,421,H02_0030_01,323,19,4,15,3,io_bound,1,0.76,4.45,7,2,53,1,2,25,0,1,4,9,5,4,0,0.2105,0.7895,0
2,30,421,H02_0030_02,328,10,3,7,2,tempo_real,0,0.0,0.0,0,1,16,1,3,12,1,0.5927,2,9,5,4,0,0.3,0.7,0
2,30,421,H02_0030_03,363,9,2,7,2,interativo,0,0.0,0.0,0,1,37,1,2,14,1,0.9745,3,9,5,4,0,0.2222,0.7778,0
2,30,421,H02_0030_04,231,11,2,9,2,interativo,1,0.42,1.43,6,1,119,1,2,91,1,1,3,9,5,4,0,0.1818,0.8182,0
2,30,421,H02_0030_05,401,13,5,8,4,io_bound,1,0.56,5.1,7,2,9,1,1,6,0,0.2545,4,9,5,4,0,0.3846,0.6154,0
2,30,421,H02_0030_06,325,16,10,6,3,io_bound,1,0.68,4.83,10,2,50,1,6,7,0,1,4,9,5,4,0,0.625,0.375,0
2,30,421,H02_0030_07,74,7,5,2,1,tempo_real,0,0.0,0.0,0,1,136,1,1,62,1,1,2,9,5,4,0,0.7143,0.2857,0
2,30,421,H02_0030_08,97,8,5,3,3,interativo,1,0.47,2.88,2,1,315,1,2,249,1,1,3,9,5,4,0,0.625,0.375,1
2,30,421,H02_0030_09,221,28,14,14,2,misto,1,0.5,3.05,9,2,170,1,10,149,0,1,4,9,5,4,0,0.5,0.5,0
2,31,234,H02_0031_01,91,29,10,19,4,cpu_bound,0,0.0,0.0,0,3,21,1,4,5,0,0.4727,8,8,2,2,4,0.3448,0.6552,0
2,31,234,H02_0031_02,232,39,8,31,5,batch,0,0.0,0.0,0,3,0,1,3,5,0,0.0455,8,8,2,2,4,0.2051,0.7949,0
2,31,234,H02_0031_03,126,23,7,16,3,cpu_bound,1,0.17,0.34,6,3,17,1,2,15,0,0.4455,8,8,2,2,4,0.3043,0.6957,0
2,31,234,H02_0031_04,52,15,9,6,3,io_bound,1,0.66,4.37,6,2,6,1,2,5,0,0.2455,4,8,2,2,4,0.6,0.4,0
2,31,234,H02_0031_05,11,41,6,35,4,cpu_bound,1,0.17,0.79,5,3,168,1,3,162,0,1,8,8,2,2,4,0.1463,0.8537,0
2,31,234,H02_0031_06,78,5,1,4,1,interativo,1,0.28,2.19,4,1,136,1,1,105,1,1,3,8,2,2,4,0.2,0.8,1
2,31,234,H02_0031_07,96,8,2,6,3,io_bound,1,0.59,2.73,10,2,16,1,2,14,0,0.4273,4,8,2,2,4,0.25,0.75,0
2,31,234,H02_0031_08,162,10,6,4,1,tempo_real,0,0.0,0.0,0,1,16,1,1,3,1,0.6382,2,8,2,2,4,0.6,0.4,0
2,32,404,H02_0032_01,398,6,4,2,1,tempo_real,1,0.07,0.33,4,1,3,1,4,6,1,0.4018,2,5,1,1,3,0.6667,0.3333,0
2,32,404,H02_0032_02,190,22,12,10,5,batch,1,0.47,3.18,8,3,138,1,4,16,0,1,8,5,1,1,3,0.5455,0.4545,0
2,32,404,H02_0032_03,69,46,30,16,4,cpu_bound,0,0.0,0.0,0,3,250,1,6,194,0,1,8,5,1,1,3,0.6522,0.3478,1
2,32,404,H02_0032_04,361,28,27,1,5,batch,0,0.0,0.0,0,3,25,1,2,23,0,0.5,8,5,1,1,3,0.9643,0.0357,0
2,32,404,H02_0032_05,247,18,4,14,4,io_bound,1,0.83,3.93,9,2,124,1,3,94,0,1,4,5,1,1,3,0.2222,0.7778,0
2,33,211,H02_0033_01,36,51,22,29,5,cpu_bound,0,0.0,0.0,0,3,14,1,3,1,0,0.3,8,4,1,2,1,0.4314,0.5686,0
2,33,211,H02_0033_02,63,27,18,9,4,misto,1,0.63,3.05,6,2,127,1,4,77,0,1,4,4,1,2,1,0.6667,0.3333,1
2,33,211,H02_0033_03,164,11,9,2,3,io_bound,1,0.55,3.49,10,2,13,1,4,12,0,0.3727,4,4,1,2,1,0.8182,0.1818,0
2,33,211,H02_0033_04,115,13,1,12,1,interativo,1,0.49,2.43,3,1,49,1,1,36,1,1,3,4,1,2,1,0.0769,0.9231,0
2,34,217,H02_0034_01,174,15,2,13,3,io_bound,1,0.81,4.28,11,2,21,1,1,0,0,0.5182,4,5,1,4,0,0.1333,0.8667,0
2,34,217,H02_0034_02,197,21,3,18,3,misto,1,0.6,2.51,9,2,0,1,1,1,0,0.1364,4,5,1,4,0,0.1429,0.8571,0
2,34,217,H02_0034_03,6,8,5,3,3,io_bound,1,0.55,2.58,7,2,109,1,5,96,0,1,4,5,1,4,0,0.625,0.375,1
2,34,217,H02_0034_04,181,20,2,18,3,io_bound,1,0.79,5.52,7,2,23,1,1,20,0,0.5545,4,5,1,4,0,0.1,0.9,0
2,34,217,H02_0034_05,87,5,2,3,1,interativo,1,0.34,1.43,6,1,47,1,1,7,1,1,3,5,1,4,0,0.4,0.6,0
2,35,70,H02_0035_01,61,7,1,6,1,tempo_real,1,0.16,0.15,4,1,8,1,1,1,1,0.4927,2,7,3,2,2,0.1429,0.8571,0
2,35,70,H02_0035_02,17,15,7,8,1,interativo,1,0.41,1.76,2,1,9,1,7,10,1,0.5109,3,7,3,2,2,0.4667,0.5333,0
2,35,70,H02_0035_03,47,9,6,3,3,io_bound,1,0.82,5.64,4,2,18,1,4,18,0,0.4636,4,7,3,2,2,0.6667,0.3333,0
2,35,70,H02_0035_04,22,10,2,8,1,tempo_real,1,0.13,0.75,2,1,45,1,2,20,1,1,2,7,3,2,2,0.2,0.8,1
2,35,70,H02_0035_05,7,24,6,18,4,cpu_bound,0,0.0,0.0,0,3,32,1,4,14,0,0.8527,8,7,3,2,2,0.25,0.75,0
2,35,70,H02_0035_06,45,57,8,49,3,cpu_bound,0,0.0,0.0,0,3,19,1,6,2,0,0.4818,8,7,3,2,2,0.1404,0.8596,0
2,35,70,H02_0035_07,16,7,6,1,4,io_bound,1,0.83,4.53,7,2,17,1,6,10,0,0.4,4,7,3,2,2,0.8571,0.1429,0
2,36,224,H02_0036_01,107,56,0,56,4,batch,0,0.0,0.0,0,3,55,0,0,0,0,1,8,6,0,2,4,0.0,1.0,0
2,36,224,H02_0036_02,1,26,4,22,3,cpu_bound,0,0.0,0.0,0,3,193,1,2,13,0,1,8,6,0,2,4,0.1538,0.8462,1
2,36,224,H02_0036_03,152,43,18,25,5,cpu_bound,0,0.0,0.0,0,3,68,1,9,19,0,1,8,6,0,2,4,0.4186,0.5814,0
2,36,224,H02_0036_04,72,23,21,2,3,misto,0,0.0,0.0,0,2,26,1,1,4,0,0.6091,4,6,0,2,4,0.913,0.087,0
2,36,224,H02_0036_05,210,24,12,12,2,misto,1,0.7,2.04,6,2,2,1,10,6,0,0.2182,4,6,0,2,4,0.5,0.5,0
2,36,224,H02_0036_06,105,62,25,37,3,cpu_bound,0,0.0,0.0,0,3,117,1,9,101,0,1,8,6,0,2,4,0.4032,0.5968,0
2,37,420,H02_0037_01,347,6,0,6,2,tempo_real,0,0.0,0.0,0,1,59,0,0,0,1,1,2,5,1,3,1,0.0,1.0,0
2,37,420,H02_0037_02,121,18,12,6,2,io_bound,1,0.9,3.39,4,2,105,1,11,35,0,1,4,5,1,3,1,0.6667,0.3333,0
2,37,420,H02_0037_03,164,14,6,8,3,misto,1,0.44,2.17,4,2,167,1,3,109,0,1,4,5,1,3,1,0.4286,0.5714,1
2,37,420,H02_0037_04,277,11,0,11,2,misto,1,0.35,2.3,5,2,33,0,0,0,0,0.7818,4,5,1,3,1,0.0,1.0,0
2,37,420,H02_0037_05,417,21,8,13,5,batch,1,0.53,1.42,6,3,1,1,8,0,0,0.0636,8,5,1,3,1,0.381,0.619,0
2,38,8,H02_0038_01,3,7,0,7,3,io_bound,1,0.69,3.42,11,2,4,0,0,0,0,0.2091,4,8,2,4,2,0.0,1.0,0
2,38,8,H02_0038_02,2,14,8,6,2,interativo,0,0.0,0.0,0,1,0,1,4,0,1,0.3018,3,8,2,4,2,0.5714,0.4286,0
2,38,8,H02_0038_03,3,30,24,6,3,misto,1,0.34,1.78,3,2,4,1,8,0,0,0.2091,4,8,2,4,2,0.8,0.2,0
2,38,8,H02_0038_04,1,10,1,9,2,interativo,0,0.0,0.0,0,1,4,1,1,4,1,0.3745,3,8,2,4,2,0.1,0.9,1
2,38,8,H02_0038_05,1,9,6,3,3,io_bound,1,0.71,5.01,10,2,6,1,5,4,0,0.2455,4,8,2,4,2,0.6667,0.3333,0
2,38,8,H02_0038_06,6,54,8,46,4,cpu_bound,0,0.0,0.0,0,3,2,1,3,2,0,0.1273,8,8,2,4,2,0.1481,0.8519,0
2,38,8,H02_0038_07,3,59,53,6,5,batch,0,0.0,0.0,0,3,0,1,2,0,0,0.0455,8,8,2,4,2,0.8983,0.1017,0
2,38,8,H02_0038_08,2,25,6,19,3,misto,1,0.55,2.52,9,2,5,1,5,3,0,0.2273,4,8,2,4,2,0.24,0.76,0
2,39,60,H02_0039_01,39,39,36,3,5,batch,0,0.0,0.0,0,3,6,1,4,1,0,0.1545,8,3,1,1,1,0.9231,0.0769,0
2,39,60,H02_0039_02,1,10,3,7,4,misto,1,0.69,2.7,9,2,22,1,1,27,0,0.4909,4,3,1,1,1,0.3,0.7,0
2,39,60,H02_0039_03,30,6,3,3,1,tempo_real,0,0.0,0.0,0,1,29,1,3,1,1,0.8745,2,3,1,1,1,0.5,0.5,1
2,40,19,H02_0040_01,15,3,2,1,1,tempo_real,0,0.0,0.0,0,1,0,1,2,3,1,0.3473,2,7,4,2,1,0.6667,0.3333,1
2,40,19,H02_0040_02,15,14,5,9,2,interativo,1,0.45,1.93,3,1,4,1,3,6,1,0.3745,3,7,4,2,1,0.3571,0.6429,0
2,40,19,H02_0040_03,13,36,4,32,5,batch,0,0.0,0.0,0,3,0,1,1,3,0,0.0455,8,7,4,2,1,0.1111,0.8889,0
2,40,19,H02_0040_04,13,24,4,20,3,misto,1,0.44,3.57,9,2,4,1,2,3,0,0.2091,4,7,4,2,1,0.1667,0.8333,0
2,40,19,H02_0040_05,18,7,5,2,3,io_bound,1,0.89,4.91,10,2,1,1,4,2,0,0.1545,4,7,4,2,1,0.7143,0.2857,0
2,40,19,H02_0040_06,3,7,2,5,1,tempo_real,0,0.0,0.0,0,1,7,1,2,9,1,0.4745,2,7,4,2,1,0.2857,0.7143,0
2,40,19,H02_0040_07,2,12,8,4,2,interativo,1,0.54,2.22,6,1,13,1,7,16,1,0.5382,3,7,4,2,1,0.6667,0.3333,0
2,41,400,H02_0041_01,37,7,6,1,1,tempo_real,1,0.13,0.38,4,1,165,1,5,86,1,1,2,3,1,0,2,0.8571,0.1429,1
2,41,400,H02_0041_02,318,33,30,3,4,batch,0,0.0,0.0,0,3,59,1,3,32,0,1,8,3,1,0,2,0.9091,0.0909,0
2,41,400,H02_0041_03,145,45,32,13,5,batch,1,0.22,2.25,11,3,70,1,6,34,0,1,8,3,1,0,2,0.7111,0.2889,0
2,42,164,H02_0042_01,113,30,6,24,4,batch,1,0.32,1.28,7,3,36,1,6,7,0,0.9255,8,9,4,3,2,0.2,0.8,0
2,42,164,H02_0042_02,0,10,2,8,3,interativo,1,0.29,1.84,6,1,120,1,1,94,1,1,3,9,4,3,2,0.2,0.8,1
2,42,164,H02_0042_03,25,14,13,1,3,io_bound,1,0.56,3.21,7,2,19,1,2,3,0,0.4818,4,9,4,3,2,0.9286,0.0714,0
2,42,164,H02_0042_04,116,8,2,6,4,io_bound,1,0.77,3.73,7,2,0,1,1,4,0,0.0909,4,9,4,3,2,0.25,0.75,0
2,42,164,H02_0042_05,159,15,4,11,3,io_bound,1,0.73,5.98,4,2,1,1,1,1,0,0.1545,4,9,4,3,2,0.2667,0.7333,0
2,42,164,H02_0042_06,17,22,19,3,5,batch,0,0.0,0.0,0,3,15,1,2,15,0,0.3182,8,9,4,3,2,0.8636,0.1364,0
2,42,164,H02_0042_07,84,9,1,8,1,tempo_real,0,0.0,0.0,0,1,49,1,1,12,1,1,2,9,4,3,2,0.1111,0.8889,0
2,42,164,H02_0042_08,51,3,0,3,2,tempo_real,0,0.0,0.0,0,1,54,0,0,0,1,1,2,9,4,3,2,0.0,1.0,0
2,42,164,H02_0042_09,82,7,0,7,2,interativo,1,0.6,1.55,5,1,75,0,0,0,1,1,3,9,4,3,2,0.0,1.0,0
2,43,299,H02_0043_01,152,20,19,1,4,io_bound,1,0.6,3.52,12,2,146,1,11,106,0,1,4,5,0,2,3,0.95,0.05,1
2,43,299,H02_0043_02,166,30,17,13,5,batch,0,0.0,0.0,0,3,65,1,10,51,0,1,8,5,0,2,3,0.5667,0.4333,0
2,43,299,H02_0043_03,106,37,18,19,4,cpu_bound,0,0.0,0.0,0,3,182,1,1,62,0,1,8,5,0,2,3,0.4865,0.5135,0
2,43,299,H02_0043_04,211,28,1,27,5,batch,0,0.0,0.0,0,3,39,1,1,40,0,0.9345,8,5,0,2,3,0.0357,0.9643,0
2,43,299,H02_0043_05,299,28,14,14,3,misto,1,0.5,1.75,7,2,0,1,3,1,0,0.1364,4,5,0,2,3,0.5,0.5,0
2,44,253,H02_0044_01,247,16,3,13,2,interativo,1,0.36,2.57,5,1,6,1,3,5,1,0.4109,3,8,3,1,4,0.1875,0.8125,0
2,44,253,H02_0044_02,20,61,25,36,4,cpu_bound,1,0.15,0.84,6,3,71,1,9,50,0,1,8,8,3,1,4,0.4098,0.5902,0
2,44,253,H02_0044_03,4,60,43,17,4,cpu_bound,0,0.0,0.0,0,3,56,1,12,22,0,1,8,8,3,1,4,0.7167,0.2833,0
2,44,253,H02_0044_04,194,24,23,1,4,cpu_bound,0,0.0,0.0,0,3,1,1,6,4,0,0.1091,8,8,3,1,4,0.9583,0.0417,0
2,44,253,H02_0044_05,246,64,47,17,4,cpu_bound,0,0.0,0.0,0,3,4,1,10,5,0,0.1636,8,8,3,1,4,0.7344,0.2656,0
2,44,253,H02_0044_06,199,8,4,4,3,io_bound,1,0.71,4.66,5,2,21,1,2,13,0,0.5182,4,8,3,1,4,0.5,0.5,0
2,44,253,H02_0044_07,200,6,2,4,2,interativo,1,0.45,2.39,5,1,25,1,1,1,1,0.7564,3,8,3,1,4,0.3333,0.6667,0
2,44,253,H02_0044_08,88,10,7,3,1,interativo,1,0.59,2.1,3,1,61,1,1,34,1,1,3,8,3,1,4,0.7,0.3,1
2,45,282,H02_0045_01,103,25,3,22,4,misto,1,0.46,3.45,4,2,88,1,3,85,0,1,4,7,3,3,1,0.12,0.88,0
2,45,282,H02_0045_02,39,58,41,17,5,cpu_bound,0,0.0,0.0,0,3,237,1,9,72,0,1,8,7,3,3,1,0.7069,0.2931,0
2,45,282,H02_0045_03,234,8,7,1,1,interativo,1,0.64,1.27,6,1,16,1,6,9,1,0.6382,3,7,3,3,1,0.875,0.125,0
2,45,282,H02_0045_04,278,14,7,7,2,interativo,0,0.0,0.0,0,1,3,1,1,8,1,0.3564,3,7,3,3,1,0.5,0.5,0
2,45,282,H02_0045_05,34,21,5,16,2,misto,1,0.33,2.08,6,2,227,1,2,116,0,1,4,7,3,3,1,0.2381,0.7619,1
2,45,282,H02_0045_06,215,19,9,10,4,io_bound,1,0.9,5.61,5,2,50,1,2,52,0,1,4,7,3,3,1,0.4737,0.5263,0
2,45,282,H02_0045_07,44,3,0,3,1,tempo_real,1,0.15,0.42,2,1,74,0,0,0,1,1,2,7,3,3,1,0.0,1.0,0
2,46,13,H02_0046_01,4,14,2,12,2,interativo,1,0.41,1.96,4,1,7,1,2,2,1,0.4291,3,5,2,1,2,0.1429,0.8571,0
2,46,13,H02_0046_02,3,53,33,20,4,cpu_bound,1,0.08,0.97,4,3,1,1,8,2,0,0.1091,8,5,2,1,2,0.6226,0.3774,0
2,46,13,H02_0046_03,3,8,3,5,3,io_bound,1,0.61,4.86,12,2,0,1,3,4,0,0.1364,4,5,2,1,2,0.375,0.625,0
2,46,13,H02_0046_04,6,9,8,1,2,interativo,0,0.0,0.0,0,1,2,1,4,5,1,0.3382,3,5,2,1,2,0.8889,0.1111,1
2,46,13,H02_0046_05,6,49,33,16,3,cpu_bound,0,0.0,0.0,0,3,4,1,11,5,0,0.2091,8,5,2,1,2,0.6735,0.3265,0
2,47,207,H02_0047_01,68,16,6,10,2,io_bound,1,0.87,4.22,6,2,94,1,4,20,0,1,4,5,0,3,2,0.375,0.625,1
2,47,207,H02_0047_02,165,18,9,9,3,io_bound,1,0.69,2.52,4,2,26,1,9,18,0,0.6091,4,5,0,3,2,0.5,0.5,0
2,47,207,H02_0047_03,117,15,12,3,3,io_bound,1,0.69,3.69,10,2,44,1,4,49,0,0.9364,4,5,0,3,2,0.8,0.2,0
2,47,207,H02_0047_04,190,32,0,32,3,cpu_bound,0,0.0,0.0,0,3,10,0,0,0,0,0.3182,8,5,0,3,2,0.0,1.0,0
2,47,207,H02_0047_05,162,33,28,5,4,batch,1,0.27,1.65,12,3,37,1,9,33,0,0.9436,8,5,0,3,2,0.8485,0.1515,0
2,48,206,H02_0048_01,206,16,4,12,3,interativo,1,0.46,2.87,3,1,0,1,1,0,1,0.2564,3,9,5,1,3,0.25,0.75,0
2,48,206,H02_0048_02,202,20,1,19,5,batch,0,0.0,0.0,0,3,3,1,1,3,0,0.1,8,9,5,1,3,0.05,0.95,0
2,48,206,H02_0048_03,200,54,37,17,3,cpu_bound,0,0.0,0.0,0,3,5,1,11,4,0,0.2273,8,9,5,1,3,0.6852,0.3148,0
2,48,206,H02_0048_04,9,29,22,7,4,misto,1,0.53,1.91,7,2,62,1,1,14,0,1,4,9,5,1,3,0.7586,0.2414,0
2,48,206,H02_0048_05,44,13,0,13,3,interativo,1,0.41,1.9,3,1,49,0,0,0,1,1,3,9,5,1,3,0.0,1.0,0
2,48,206,H02_0048_06,138,3,0,3,1,tempo_real,0,0.0,0.0,0,1,3,0,0,0,1,0.4018,2,9,5,1,3,0.0,1.0,0
2,48,206,H02_0048_07,28,57,52,5,4,cpu_bound,0,0.0,0.0,0,3,152,1,1,54,0,1,8,9,5,1,3,0.9123,0.0877,0
2,48,206,H02_0048_08,86,14,11,3,1,interativo,1,0.32,1.26,2,1,84,1,4,61,1,1,3,9,5,1,3,0.7857,0.2143,1
2,48,206,H02_0048_09,92,14,6,8,2,interativo,1,0.26,2.3,2,1,64,1,4,8,1,1,3,9,5,1,3,0.4286,0.5714,0
2,49,123,H02_0049_01,29,6,1,5,2,interativo,0,0.0,0.0,0,1,19,1,1,11,1,0.6473,3,8,4,2,2,0.1667,0.8333,0
2,49,123,H02_0049_02,80,30,11,19,2,misto,1,0.51,2.85,6,2,29,1,8,21,0,0.7091,4,8,4,2,2,0.3667,0.6333,0
2,49,123,H02_0049_03,70,57,54,3,4,cpu_bound,0,0.0,0.0,0,3,18,1,2,9,0,0.4182,8,8,4,2,2,0.9474,0.0526,0
2,49,123,H02_0049_04,79,27,8,19,3,misto,1,0.34,2.76,3,2,6,1,8,1,0,0.2455,4,8,4,2,2,0.2963,0.7037,0
2,49,123,H02_0049_05,114,5,1,4,1,interativo,0,0.0,0.0,0,1,6,1,1,9,1,0.4564,3,8,4,2,2,0.2,0.8,0
2,49,123,H02_0049_06,51,40,27,13,5,cpu_bound,0,0.0,0.0,0,3,61,1,3,11,0,1,8,8,4,2,2,0.675,0.325,0
2,49,123,H02_0049_07,63,9,2,7,1,tempo_real,0,0.0,0.0,0,1,17,1,2,15,1,0.6564,2,8,4,2,2,0.2222,0.7778,0
2,49,123,H02_0049_08,31,9,2,7,1,tempo_real,0,0.0,0.0,0,1,81,1,2,58,1,1,2,8,4,2,2,0.2222,0.7778,1
2,50,188,H02_0050_01,44,11,2,9,2,io_bound,1,0.9,3.38,7,2,12,1,1,17,0,0.4,4,3,0,3,0,0.1818,0.8182,0
2,50,188,H02_0050_02,118,12,5,7,2,io_bound,1,0.86,5.38,11,2,51,1,2,7,0,1,4,3,0,3,0,0.4167,0.5833,1
2,50,188,H02_0050_03,166,6,3,3,3,io_bound,1,0.57,4.13,8,2,22,1,1,15,0,0.5364,4,3,0,3,0,0.5,0.5,0
3,51,69,H03_0051_01,19,8,1,7,3,io_bound,1,0.69,2.66,4,2,41,1,1,46,0,0.8818,4,3,1,2,0,0.125,0.875,0
3,51,69,H03_0051_02,21,8,1,7,2,io_bound,1,0.61,5.32,8,2,6,1,1,2,0,0.2909,4,3,1,2,0,0.125,0.875,0
3,51,69,H03_0051_03,45,12,9,3,1,interativo,0,0.0,0.0,0,1,12,1,9,17,1,0.5655,3,3,1,2,0,0.75,0.25,1
3,52,258,H03_0052_01,75,33,32,1,5,batch,0,0.0,0.0,0,3,140,1,7,73,0,1,8,3,1,1,1,0.9697,0.0303,1
3,52,258,H03_0052_02,45,15,0,15,3,io_bound,1,0.74,5.51,6,2,15,0,0,0,0,0.4091,4,3,1,1,1,0.0,1.0,0
3,52,258,H03_0052_03,181,7,1,6,3,interativo,1,0.53,2.71,5,1,26,1,1,4,1,0.7291,3,3,1,1,1,0.1429,0.8571,0
3,53,404,H03_0053_01,289,9,3,6,1,tempo_real,1,0.2,0.33,2,1,62,1,3,2,1,1,2,6,3,3,0,0.3333,0.6667,0
3,53,404,H03_0053_02,314,5,3,2,1,tempo_real,0,0.0,0.0,0,1,21,1,3,3,1,0.7291,2,6,3,3,0,0.6,0.4,0
3,53,404,H03_0053_03,80,27,9,18,2,misto,1,0.31,2.56,8,2,135,1,3,102,0,1,4,6,3,3,0,0.3333,0.6667,0
3,53,404,H03_0053_04,284,4,2,2,1,tempo_real,0,0.0,0.0,0,1,16,1,2,10,1,0.6382,2,6,3,3,0,0.5,0.5,0
3,53,404,H03_0053_05,118,18,6,12,2,misto,1,0.38,3.11,6,2,244,1,1,107,0,1,4,6,3,3,0,0.3333,0.6667,1
3,53,404,H03_0053_06,168,15,9,6,2,io_bound,1,0.6,3.89,5,2,2,1,8,7,0,0.2182,4,6,3,3,0,0.6,0.4,0
3,54,95,H03_0054_01,6,3,0,3,1,tempo_real,0,0.0,0.0,0,1,2,0,0,0,1,0.3836,2,4,2,1,1,0.0,1.0,1
3,54,95,H03_0054_02,81,14,8,6,2,interativo,0,0.0,0.0,0,1,13,1,8,8,1,0.5382,3,4,2,1,1,0.5714,0.4286,0
3,54,95,H03_0054_03,0,35,20,15,5,batch,1,0.46,3.37,6,3,49,1,8,8,0,1,8,4,2,1,1,0.5714,0.4286,0
3,54,95,H03_0054_04,82,8,1,7,3,io_bound,1,0.68,2.99,9,2,10,1,1,13,0,0.3182,4,4,2,1,1,0.125,0.875,0
3,55,3,H03_0055_01,2,23,5,18,3,misto,1,0.56,3.31,6,2,1,1,1,0,0,0.1545,4,4,1,3,0,0.2174,0.7826,0
3,55,3,H03_0055_02,0,16,12,4,3,io_bound,1,0.85,4.11,5,2,0,1,3,5,0,0.1364,4,4,1,3,0,0.75,0.25,0
3,55,3,H03_0055_03,1,12,6,6,4,misto,1,0.31,3.47,4,2,1,1,4,3,0,0.1091,4,4,1,3,0,0.5,0.5,0
3,55,3,H03_0055_04,0,14,4,10,2,interativo,1,0.46,1.15,2,1,3,1,1,5,1,0.3564,3,4,1,3,0,0.2857,0.7143,1
3,56,143,H03_0056_01,51,12,3,9,2,interativo,1,0.57,1.44,2,1,91,1,1,3,1,1,3,4,2,1,1,0.25,0.75,1
3,56,143,H03_0056_02,26,19,15,4,4,io_bound,1,0.9,3.05,8,2,1,1,10,2,0,0.1091,4,4,2,1,1,0.7895,0.2105,0
3,56,143,H03_0056_03,112,8,2,6,1,interativo,0,0.0,0.0,0,1,9,1,2,2,1,0.5109,3,4,2,1,1,0.25,0.75,0
3,56,143,H03_0056_04,115,49,31,18,4,cpu_bound,0,0.0,0.0,0,3,26,1,10,13,0,0.7436,8,4,2,1,1,0.6327,0.3673,0
3,57,353,H03_0057_01,1,26,3,23,5,cpu_bound,0,0.0,0.0,0,3,86,1,3,86,0,1,8,6,2,2,2,0.1154,0.8846,0
3,57,353,H03_0057_02,173,12,1,11,2,interativo,1,0.4,1.32,2,1,111,1,1,82,1,1,3,6,2,2,2,0.0833,0.9167,1
3,57,353,H03_0057_03,108,34,22,12,5,batch,1,0.49,1.59,6,3,188,1,7,67,0,1,8,6,2,2,2,0.6471,0.3529,0
3,57,353,H03_0057_04,319,24,19,5,3,misto,1,0.46,3.6,3,2,7,1,10,5,0,0.2636,4,6,2,2,2,0.7917,0.2083,0
3,57,353,H03_0057_05,174,6,3,3,4,io_bound,1,0.65,4.24,12,2,13,1,3,5,0,0.3273,4,6,2,2,2,0.5,0.5,0
3,57,353,H03_0057_06,135,8,0,8,2,tempo_real,0,0.0,0.0,0,1,105,0,0,0,1,1,2,6,2,2,2,0.0,1.0,0
3,58,133,H03_0058_01,48,7,6,1,2,io_bound,1,0.88,3.58,9,2,42,1,3,15,0,0.9455,4,3,1,1,1,0.8571,0.1429,0
3,58,133,H03_0058_02,14,53,21,32,4,cpu_bound,0,0.0,0.0,0,3,47,1,6,41,0,1,8,3,1,1,1,0.3962,0.6038,0
3,58,133,H03_0058_03,4,10,1,9,1,tempo_real,0,0.0,0.0,0,1,94,1,1,43,1,1,2,3,1,1,1,0.1,0.9,1
3,59,76,H03_0059_01,11,26,11,15,2,misto,1,0.58,3.48,3,2,0,1,5,0,0,0.1818,4,8,1,6,1,0.4231,0.5769,0
3,59,76,H03_0059_02,17,41,38,3,3,cpu_bound,0,0.0,0.0,0,3,42,1,2,8,0,1,8,8,1,6,1,0.9268,0.0732,0
3,59,76,H03_0059_03,62,17,15,2,2,io_bound,1,0.9,5.34,7,2,11,1,8,10,0,0.3818,4,8,1,6,1,0.8824,0.1176,0
3,59,76,H03_0059_04,13,8,7,1,3,io_bound,1,0.6,4.83,6,2,4,1,1,3,0,0.2091,4,8,1,6,1,0.875,0.125,0
3,59,76,H03_0059_05,49,12,11,1,3,io_bound,1,0.73,4.74,7,2,5,1,1,2,0,0.2273,4,8,1,6,1,0.9167,0.0833,0
3,59,76,H03_0059_06,44,21,16,5,3,misto,1,0.65,2.39,3,2,6,1,8,4,0,0.2455,4,8,1,6,1,0.7619,0.2381,0
3,59,76,H03_0059_07,32,19,16,3,3,io_bound,1,0.68,5.53,9,2,25,1,3,26,0,0.5909,4,8,1,6,1,0.8421,0.1579,1
3,59,76,H03_0059_08,73,5,1,4,1,tempo_real,0,0.0,0.0,0,1,2,1,1,2,1,0.3836,2,8,1,6,1,0.2,0.8,0
3,60,26,H03_0060_01,6,9,7,2,2,tempo_real,0,0.0,0.0,0,1,3,1,7,4,1,0.3564,2,5,2,1,2,0.7778,0.2222,0
